,id,age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,subscribe
345,16186,29,6,2,2,0,924,0,0,1,9,7,222,1,-1,0,2,1
346,20011,30,12,2,2,0,112,0,0,1,6,7,381,1,-1,0,0,1
347,34181,55,9,1,3,0,943,0,0,1,30,7,522,2,-1,0,0,1
348,28127,52,3,1,3,0,2018,1,0,1,13,8,272,2,-1,0,0,0
349,39384,44,4,2,1,0,-131,0,0,1,18,7,336,1,0,0,0,1
350,32238,24,4,2,1,0,1481,0,0,1,2,9,210,1,90,1,2,1
351,34144,35,4,1,2,1,-243,1,0,0,12,5,249,3,-1,0,0,0
352,6257,34,6,1,2,0,198,0,0,1,14,7,182,2,93,2,1,0
353,24995,31,5,3,3,0,652,1,0,2,30,7,79,2,-1,0,0,0
354,30469,31,3,1,3,0,3,0,0,0,8,6,120,4,-1,0,0,0
355,41322,50,6,1,2,0,753,0,0,1,5,6,148,1,136,0,0,0
356,23750,53,3,1,3,0,217,0,0,1,23,7,34,7,-1,0,0,0
357,3053,42,3,2,3,0,22,0,0,1,2,2,47,7,-1,0,0,0
358,15382,37,3,1,1,0,252,1,0,1,6,5,259,7,96,1,1,0
359,21266,52,3,1,3,0,195,1,0,0,14,5,154,4,-1,0,0,0
360,27536,57,7,1,1,0,1273,0,0,1,20,12,594,1,188,1,2,1
361,13655,29,3,3,3,0,4,1,0,0,13,5,179,4,-1,0,0,0
362,39227,42,6,1,2,0,529,1,1,2,13,5,152,2,261,3,1,0
363,29432,36,6,1,2,0,937,1,0,0,17,5,275,7,-1,0,0,0
364,6300,30,3,2,3,0,85,1,0,1,16,7,214,1,361,2,1,0
365,15954,53,1,1,2,0,2784,1,1,1,22,7,198,9,192,1,1,1
366,27427,51,3,1,3,0,782,1,0,0,14,5,175,1,-1,0,0,0
367,32200,36,4,2,2,0,25,0,0,1,7,1,657,1,275,3,1,1
368,17425,37,3,2,3,0,216,1,0,2,23,7,354,4,-1,0,0,0
369,5230,51,11,1,1,0,584,0,0,1,6,9,248,1,-1,0,0,1
370,37834,28,4,2,2,1,-169,0,0,1,8,9,305,1,187,2,3,1
371,19690,66,7,1,3,0,1731,0,0,2,12,11,161,1,-1,0,0,1
372,27998,49,5,1,1,1,281,1,1,0,12,5,355,1,-1,0,0,0
373,34111,51,10,1,2,0,771,0,0,1,28,8,545,1,-1,0,0,1
374,4758,50,3,1,3,0,114,1,0,1,20,5,89,4,-1,0,0,0
375,3931,52,6,3,2,0,86,0,0,0,17,5,85,1,-1,0,0,0
376,17791,55,4,1,1,0,795,0,0,2,2,8,125,1,-1,0,0,0
377,839,46,3,1,3,0,-42,1,0,0,4,5,455,7,-1,0,0,0
378,10335,53,6,1,2,1,653,1,0,1,14,6,105,3,-1,4,2,0
379,7264,31,3,1,3,0,52,1,0,0,16,5,144,2,-1,0,0,0
380,38533,40,3,3,3,0,124,1,0,1,2,5,139,4,275,1,3,0
381,3758,69,4,2,2,0,5314,0,0,1,5,12,318,1,198,3,2,1
382,15243,29,3,1,2,1,604,1,1,1,14,11,115,2,350,1,1,0
383,7034,36,12,2,1,0,1417,0,0,1,5,8,425,2,-1,0,0,0
384,34917,40,4,1,1,0,267,1,0,0,17,11,95,1,0,0,0,0
385,12354,25,5,1,1,1,-233,0,1,1,15,7,255,1,-1,0,0,0
386,35375,33,12,2,1,1,-942,0,0,0,21,6,235,5,-1,0,0,0
387,12010,34,1,2,1,0,2073,1,0,1,5,2,194,10,85,2,3,0
388,20701,89,7,1,3,0,6759,0,0,2,21,5,290,4,-1,0,0,0
389,34458,51,3,1,0,0,-18,1,0,0,18,5,522,4,-1,0,0,0
390,15530,40,3,2,1,0,178,0,0,1,7,7,122,4,-1,0,0,0
391,1882,35,3,1,1,0,-171,1,0,0,7,5,234,2,-1,0,0,0
392,8554,57,11,2,3,0,378,0,0,2,7,5,454,2,195,0,0,1
393,993,52,5,1,1,0,360,1,1,0,21,7,473,1,-1,0,0,1
394,16123,20,12,2,0,0,712,0,0,0,23,6,140,1,-1,0,0,0
395,22657,32,3,2,1,0,2983,0,0,1,22,7,202,1,-1,0,0,1
396,25306,38,3,1,3,0,141,1,0,1,20,5,75,9,356,1,1,0
397,5868,38,3,1,3,0,-24,1,0,0,21,6,264,1,-1,0,0,0
398,12343,42,3,2,3,0,2659,0,0,1,29,1,167,1,-1,0,0,0
399,30853,58,4,1,2,0,-212,0,0,1,23,8,397,1,-1,0,0,0
400,25668,46,3,1,1,0,-25,1,0,0,29,5,74,1,-1,0,0,0
401,21857,35,6,2,2,0,1147,0,0,1,30,9,145,1,-1,0,0,1
402,17353,33,1,1,1,0,1985,1,1,1,19,9,206,1,341,1,3,1
403,30810,35,1,2,1,0,51,1,0,2,21,7,99,4,-1,0,0,0
404,231,30,3,2,1,0,1669,0,0,1,3,2,235,5,-1,0,0,0
405,40686,47,3,1,1,1,-586,1,0,1,7,1,78,1,-1,0,0,0
406,24321,39,6,2,2,0,155,0,0,1,3,9,417,1,-1,0,0,1
407,25127,46,6,2,2,0,2850,0,1,1,20,4,138,1,180,11,3,0
408,32416,27,12,2,2,0,4984,1,0,1,13,5,215,3,350,3,3,0
409,9669,30,4,2,1,0,-2,1,0,1,30,7,361,1,-1,0,0,0
410,30986,46,5,1,1,0,-112,1,0,1,4,5,153,2,0,0,0,0
411,33871,55,3,1,3,0,-362,0,1,0,5,6,166,2,-1,0,0,0
412,769,34,5,2,1,1,-67,1,0,1,8,5,153,3,-1,0,0,1
413,13330,43,6,1,2,0,126,1,0,1,5,5,73,7,-1,0,0,0
414,10244,29,4,2,0,0,1188,0,0,1,5,12,411,1,0,0,0,1
415,34158,32,3,1,1,0,-49,1,0,0,4,6,246,1,-1,0,0,0
416,14406,29,6,2,2,0,2340,1,0,1,4,9,256,1,181,1,3,1
417,42116,51,3,1,1,0,-44,0,0,0,30,6,156,1,-1,0,0,0
418,27882,67,11,2,3,0,4745,1,0,1,4,2,196,2,292,3,1,1
419,6571,50,3,1,1,0,-22,1,0,0,29,5,143,1,-1,0,0,0
420,15259,59,2,1,0,0,665,0,0,1,7,8,209,1,178,3,2,0
421,27087,52,6,1,2,0,520,0,0,1,30,1,104,1,-1,0,0,0
422,25232,39,1,2,1,0,2398,1,0,1,4,5,287,1,129,1,3,1
423,37794,50,1,1,0,0,334,0,0,1,15,10,166,1,186,1,2,1
424,315,26,3,2,1,0,707,1,1,0,27,5,116,1,-1,2,0,0
425,30054,49,3,1,1,0,251,1,0,1,14,5,63,1,370,3,1,0
426,6905,36,3,3,1,1,-658,1,1,0,7,5,153,7,-1,0,0,0
427,6866,30,6,2,2,0,2887,1,0,2,3,2,194,9,185,3,1,0
428,14980,39,4,1,2,0,141,1,0,1,9,8,171,2,-1,0,0,0
429,15221,52,3,1,1,0,753,1,0,1,17,11,74,1,-1,0,0,0
430,2118,27,3,1,1,1,-146,1,1,0,9,5,1147,2,-1,0,0,0
431,18499,39,11,1,2,0,3087,0,0,1,5,5,173,1,-1,0,0,0
432,35488,57,4,1,1,0,30,1,0,2,8,7,91,1,-1,0,0,0
433,5489,34,3,1,3,0,-11,1,0,1,21,4,80,1,-1,0,0,0
434,12796,31,4,1,1,0,203,1,0,0,23,5,185,2,-1,0,0,0
435,19159,46,4,1,1,0,362,1,0,1,12,5,167,2,-1,0,0,0
436,25938,47,5,1,1,0,2486,1,0,0,16,5,95,2,-1,0,0,0
437,34370,28,3,1,1,0,1918,1,1,1,20,5,218,2,354,1,1,0
438,17426,29,1,3,1,0,393,1,0,1,13,5,190,3,343,2,1,0
439,20842,31,9,2,3,0,4809,0,0,1,14,7,492,2,188,3,0,0
440,7037,34,6,2,2,0,3448,0,0,1,7,8,109,1,-1,0,0,1
441,3900,40,9,2,3,0,973,0,0,1,20,7,164,1,194,3,2,0
442,2240,81,7,1,3,0,7461,0,0,2,4,9,293,2,-1,0,0,0
443,26586,31,8,1,2,0,2180,1,1,0,7,5,212,2,-1,0,0,1
444,32038,36,4,2,2,0,1860,0,0,1,13,5,270,2,86,2,1,1
445,18632,44,3,1,1,0,19,1,0,0,20,11,375,4,-1,0,0,0
446,28091,31,4,1,0,1,-173,0,0,1,24,7,64,14,-1,0,0,0
447,19252,37,3,1,1,0,571,1,0,0,2,6,150,2,-1,11,0,1
448,15757,53,6,1,1,0,580,1,0,0,12,6,140,1,-1,0,0,0
449,11306,56,3,3,1,0,80,0,0,1,24,5,526,1,-1,0,0,1
450,24973,30,4,2,1,0,-1,0,0,0,6,2,13,1,-1,0,0,0
451,16240,28,6,2,2,0,2823,1,0,1,14,11,147,1,95,1,2,0
452,2014,28,5,2,1,0,542,1,0,0,15,5,124,5,-1,0,0,0
453,36610,31,3,2,3,0,2236,0,0,1,21,11,285,1,192,1,1,1
454,28769,42,8,1,1,0,6,1,1,0,18,5,117,2,-1,0,0,0
455,32103,30,3,1,1,0,747,1,0,0,29,5,665,2,-1,0,0,0
456,25020,46,3,2,1,0,18,0,0,1,23,7,88,1,-1,0,0,0
457,1902,34,3,3,2,0,-55,1,0,1,21,11,148,2,-1,0,0,0
458,12870,50,4,1,2,0,321,0,1,0,23,5,717,3,-1,0,0,0
459,15493,28,1,2,1,0,2195,1,1,1,21,5,368,1,274,3,3,0
460,39943,30,3,1,1,0,2233,0,0,1,6,4,368,1,-1,0,0,0
461,26279,34,6,1,2,0,2538,0,0,1,13,8,732,5,-1,0,0,1
462,29728,33,1,1,1,0,528,1,0,0,20,5,228,1,-1,0,0,0
463,1896,49,3,1,3,0,1584,0,0,1,20,11,214,1,156,1,1,0
464,37072,30,4,1,1,0,611,1,0,1,14,5,268,2,329,1,1,0
465,8154,37,3,1,1,0,631,1,0,2,16,5,636,2,-1,0,0,0
466,4171,33,4,1,2,0,1739,0,0,1,22,4,234,1,190,1,1,1
467,14716,54,6,1,2,1,-312,0,0,1,4,8,288,2,-1,0,0,0
468,17155,35,6,1,2,1,470,0,0,1,8,8,221,2,-1,0,0,0
469,12572,46,4,2,1,0,569,0,0,2,13,12,196,2,100,3,2,1
470,42106,30,12,2,2,1,5515,0,0,1,14,5,426,1,-1,0,0,0
471,19713,27,3,2,1,0,55,1,0,1,8,5,111,1,96,1,1,0
472,4001,28,3,1,3,0,620,1,1,1,15,5,60,7,-1,0,0,0
473,33544,32,11,2,1,0,4709,1,0,0,4,6,878,3,-1,0,0,1
474,9411,60,3,1,1,0,931,0,0,0,12,6,133,2,-1,0,0,0
475,12865,55,8,1,2,0,898,0,0,1,9,7,110,1,-1,0,0,0
476,37407,36,6,2,2,0,170,0,0,1,29,8,93,1,-1,0,0,0
477,30409,35,6,3,2,0,-184,1,0,1,21,11,232,1,-1,0,0,1
478,5382,26,6,1,2,0,2437,1,1,1,14,5,174,2,343,1,1,0
479,8819,34,3,2,2,0,431,0,0,0,22,6,81,7,-1,0,0,0
480,41023,30,6,2,2,0,158,1,0,1,20,11,59,1,0,0,0,0
481,3147,33,6,1,2,0,1793,1,0,1,20,11,136,1,0,0,0,0
482,17730,38,3,1,3,0,109,0,1,1,20,8,160,2,0,0,0,0
483,16120,35,4,1,1,0,868,1,1,0,6,5,75,1,-1,0,0,0
484,35553,29,3,2,2,0,172,0,0,1,9,1,411,1,-1,0,0,1
485,31649,31,4,2,1,0,568,1,0,1,15,5,87,1,352,1,2,1
486,794,35,5,2,1,0,-49,1,0,0,4,5,114,2,-1,0,0,0
487,10699,35,4,3,2,0,4625,0,0,1,8,7,750,3,-1,0,0,1
488,24627,36,3,1,1,0,148,1,0,0,8,5,129,3,-1,0,0,0
489,29529,52,6,2,2,0,4413,1,0,1,28,5,166,2,-1,0,0,0
490,19061,50,3,1,2,0,2085,1,0,1,4,4,260,1,169,1,1,0
491,25328,42,3,3,1,0,2710,1,0,1,13,5,167,1,122,11,2,1
492,21531,41,4,1,2,0,591,1,0,1,21,11,447,1,89,1,2,1
493,9583,38,3,1,1,0,372,0,0,1,12,5,300,2,-1,0,0,0
494,26484,52,4,1,2,0,21,0,1,1,6,7,59,1,-1,0,0,0
495,7549,33,4,2,2,0,2771,1,0,1,20,10,86,1,359,1,1,0
496,15879,36,6,1,2,0,360,1,0,0,5,5,230,10,-1,0,0,1
497,27644,36,3,3,1,0,1911,1,0,1,20,11,160,1,348,1,3,1
498,10132,37,5,1,1,0,3329,1,0,1,20,11,265,2,-1,0,0,0
499,2892,35,3,3,2,0,954,1,0,1,4,6,90,1,72,1,3,0
500,17918,46,3,2,3,0,5974,0,0,2,14,11,190,2,98,3,1,0
501,30074,55,4,1,1,0,97,1,0,0,26,5,152,1,-1,0,0,0
502,30472,52,4,1,2,0,1909,0,0,1,3,10,826,1,99,3,2,1
503,8733,33,12,2,2,1,395,0,0,1,9,7,248,1,-1,0,0,1
504,20399,49,4,1,2,0,466,0,0,1,17,8,233,2,100,2,2,0
505,19636,34,3,2,1,0,-75,1,0,1,6,2,27,2,-1,0,0,0
506,20700,55,7,1,2,0,656,0,0,0,13,5,73,1,-1,0,0,0
507,22127,47,3,1,3,0,1113,1,0,0,30,5,177,4,-1,0,0,0
508,34533,27,4,2,1,0,41,0,0,1,7,8,498,1,-1,0,0,1
509,2961,42,4,1,1,0,4183,1,0,0,16,5,123,1,-1,0,0,0
510,10179,33,5,1,1,0,-90,1,0,1,4,5,254,1,-1,0,0,0
511,18713,35,3,1,3,0,1944,0,1,0,16,5,174,1,-1,0,0,0
512,10083,36,1,2,1,0,2596,0,0,1,9,10,439,1,181,1,3,1
513,25132,32,6,2,2,0,3,0,0,1,14,6,431,1,-1,0,0,0
514,11141,35,11,2,3,0,205,1,0,1,15,9,398,2,276,1,1,1
515,30918,37,11,2,1,0,1258,1,0,1,16,7,319,3,273,3,1,0
516,3003,36,11,2,1,0,2760,0,0,1,6,6,568,1,-1,0,0,0
517,16975,52,3,1,0,0,1,0,0,2,6,7,149,7,-1,0,0,0
518,36318,53,3,3,1,1,642,0,0,0,5,5,99,1,-1,0,0,0
519,6351,55,3,1,1,1,-56,1,0,0,20,11,103,1,-1,0,0,0
520,38358,33,1,1,1,0,1930,1,0,0,15,5,194,1,-1,0,0,0
521,15846,28,4,3,1,1,-165,1,0,1,14,7,173,1,-1,0,0,0
522,8828,27,5,1,1,0,-66,0,1,1,13,5,131,2,-1,0,0,0
523,26661,37,3,1,1,0,721,1,0,1,16,11,128,1,179,1,3,0
524,31075,43,3,3,3,1,63,1,1,0,30,5,141,7,-1,0,0,0
525,7098,31,1,2,2,0,867,1,0,1,5,2,257,1,259,1,3,1
526,7028,30,9,2,2,0,81,0,0,1,13,10,435,1,-1,0,0,1
527,41953,34,9,2,2,0,380,1,0,0,5,5,315,2,346,4,0,1
528,12952,61,3,1,3,0,5643,1,0,1,11,5,301,2,179,1,1,1
529,28865,33,3,1,1,1,-67,1,0,1,29,5,88,2,-1,0,0,0
530,40394,41,5,1,1,0,-145,1,0,0,17,5,103,5,-1,0,0,0
531,3838,52,8,2,2,0,2907,0,0,2,30,12,809,5,-1,0,0,1
532,35338,24,4,2,1,0,21,1,0,2,13,5,82,1,117,4,2,1
533,14400,53,3,1,3,0,600,0,1,0,29,5,477,14,-1,0,0,0
534,32261,59,7,3,1,0,184,0,0,1,22,8,243,1,-1,0,0,0
535,20129,54,11,1,0,0,100,1,0,0,17,6,189,2,0,0,0,0
536,6302,52,4,1,1,0,97,0,0,2,31,7,304,2,-1,0,0,0
537,29106,23,3,2,1,0,353,0,0,1,21,7,163,1,-1,0,0,0
538,8566,52,7,1,1,0,1900,0,0,1,8,7,468,1,-1,0,0,0
539,33357,47,6,1,2,0,4374,0,0,0,29,5,281,8,-1,0,0,0
540,10218,33,1,2,2,0,175,0,0,2,29,12,145,2,-1,0,0,1
541,7977,52,3,1,3,0,-51,1,0,2,6,7,328,7,-1,0,0,0
542,23436,46,4,1,2,0,2465,1,0,1,5,8,927,2,-1,0,0,0
543,9311,33,3,1,1,0,1776,1,1,1,20,11,124,7,268,11,3,0
544,9804,42,5,1,1,0,-59,0,0,1,30,7,239,1,-1,0,0,0
545,4990,34,6,2,1,0,950,1,0,0,5,5,70,3,-1,0,0,0
546,7492,35,1,1,2,0,1140,1,1,1,20,11,52,1,359,2,1,0
547,40703,31,9,1,3,0,16,0,0,1,22,7,110,2,0,0,0,0
548,21573,71,7,1,3,0,-17,1,0,1,14,8,105,1,-1,0,0,0
549,10480,41,4,1,1,0,213,1,0,1,20,11,183,2,191,1,1,1
550,7707,25,1,2,1,0,756,1,0,1,6,2,137,3,259,0,0,0
551,3585,41,6,1,2,0,482,0,0,1,4,8,142,1,94,10,3,0
552,26417,54,3,1,3,0,5363,1,0,2,28,5,185,2,-1,0,0,0
553,33156,43,4,1,1,0,289,1,0,0,16,5,149,2,-1,0,0,0
554,34140,51,6,3,2,0,783,0,0,1,30,1,449,1,-1,0,0,0
555,33367,67,7,1,1,0,1139,0,0,1,14,5,1704,1,-1,0,0,1
556,33378,30,4,1,1,0,138,1,0,0,14,5,238,7,-1,0,0,0
557,39544,51,1,3,1,1,97,0,0,0,30,5,115,15,-1,0,0,0
558,8181,55,10,3,3,0,6721,1,0,0,19,6,109,1,-1,0,0,0
559,40000,57,4,1,1,0,133,0,0,0,8,6,92,2,-1,0,0,0
560,14292,21,1,2,1,0,265,1,0,1,13,5,191,1,353,3,2,0
561,17001,26,11,2,1,0,103,1,1,0,2,6,362,1,-1,0,0,0
562,5684,35,3,1,1,0,487,1,0,0,20,11,954,1,-1,0,0,1
563,29597,34,3,1,1,1,-54,1,0,0,8,5,272,1,-1,0,0,0
564,21174,35,6,1,2,0,2470,1,0,1,14,5,192,1,-1,0,0,0
565,8936,43,1,3,1,0,1689,1,0,1,5,5,153,1,182,1,1,1
566,15649,30,1,2,1,0,117,0,0,1,17,5,203,1,-1,0,0,1
567,15222,29,9,2,2,0,3656,0,0,2,19,7,707,1,-1,0,0,1
568,23631,34,6,2,2,0,4238,0,0,1,17,8,154,1,-1,3,0,0
569,22706,35,3,2,1,1,179,0,0,1,14,6,208,2,-1,0,0,0
570,16980,31,4,2,2,0,3541,1,0,1,12,5,189,3,98,1,2,1
571,3058,41,9,1,3,1,54,1,1,0,17,5,196,4,-1,0,0,0
572,32083,49,6,1,2,0,75,0,0,0,22,6,296,2,-1,0,0,0
573,21107,33,3,1,3,0,148,1,0,1,6,2,315,1,0,0,0,0
574,41724,49,7,1,1,0,555,0,1,1,29,1,219,1,-1,0,0,0
575,3464,58,6,1,2,0,-163,0,0,1,22,11,91,1,-1,0,0,0
576,2935,31,11,3,3,0,183,1,0,0,23,5,332,2,-1,0,0,0
577,30980,51,6,1,0,0,417,1,1,0,21,5,251,1,-1,0,0,0
578,12749,35,4,1,1,0,481,0,0,0,11,5,98,1,279,7,1,0
579,14019,57,4,1,1,0,2483,0,0,1,14,7,95,7,-1,0,0,0
580,32219,40,4,3,2,0,3673,0,0,1,13,9,1459,7,268,11,3,1
581,40506,35,11,1,1,0,309,0,0,0,1,6,182,1,-1,0,0,1
582,21308,31,5,2,1,0,1190,1,0,1,9,5,337,1,0,0,0,0
583,31746,33,3,2,3,0,22,1,1,1,5,2,215,1,278,3,3,1
584,40912,48,4,1,0,0,1053,1,1,1,29,5,358,1,-1,0,0,0
585,14480,52,3,1,3,0,1314,1,0,2,31,7,128,7,-1,0,0,0
586,23506,39,5,1,1,0,14,1,1,1,17,7,223,1,-1,0,0,0
587,10830,28,1,2,2,0,1020,1,0,1,16,7,283,2,0,0,0,1
588,27705,56,4,3,1,0,61,1,0,1,8,8,215,2,-1,0,0,0
589,35140,26,12,2,3,0,160,0,0,1,3,12,351,1,-1,0,0,1
590,5946,34,1,2,1,1,-29,1,0,0,5,6,199,2,-1,1,0,0
591,28277,37,3,1,1,0,18,0,0,0,7,5,131,5,-1,0,0,0
592,31724,57,6,3,0,0,2394,1,0,0,15,5,210,1,-1,0,0,0
593,20408,45,3,3,3,0,-21,1,0,1,9,5,237,1,-1,0,0,0
594,9282,31,4,1,1,0,454,1,0,1,21,11,147,1,-1,1,0,0
595,19677,43,2,1,2,0,55,1,0,0,8,5,52,1,-1,0,0,0
596,20994,32,3,1,3,0,137,0,0,1,27,4,708,1,-1,0,0,1
597,9145,53,5,1,1,0,621,1,0,0,15,5,123,1,-1,0,0,0
598,7547,29,4,1,2,0,542,1,1,0,12,5,87,15,-1,0,0,0
599,22149,54,6,1,3,0,144,0,1,1,12,5,149,2,-1,0,0,0
600,29052,31,9,2,2,0,289,1,0,1,3,5,161,2,-1,0,0,0
601,3995,30,6,2,2,1,-75,1,0,0,4,5,426,2,-1,0,0,0
602,28399,42,6,1,2,0,3893,0,0,1,17,8,197,4,-1,0,0,0
603,13396,42,3,1,1,1,-91,1,0,1,6,7,164,7,-1,0,0,0
604,38977,29,6,2,2,0,4841,1,0,1,16,8,150,2,-1,0,0,0
605,35189,30,3,2,1,0,598,0,0,0,15,5,146,1,-1,0,0,0
606,19305,27,3,2,1,0,80,0,0,0,8,5,358,1,-1,0,0,0
607,12432,23,12,2,2,0,143,0,0,1,17,10,348,1,-1,0,0,1
608,18574,34,5,2,1,0,2117,0,0,1,14,12,373,3,-1,0,0,1
609,10945,30,5,1,1,0,2645,1,0,1,13,5,167,1,-1,0,0,0
610,22115,42,10,1,3,1,-147,0,0,1,24,8,179,7,-1,0,0,0
611,34966,45,3,3,3,1,-137,1,0,0,14,5,330,7,-1,0,0,0
612,33239,31,4,1,1,0,-391,1,1,0,1,5,151,7,-1,0,0,0
613,6582,44,4,1,2,0,134,1,1,0,4,6,65,2,-1,0,0,0
614,26412,29,11,2,1,0,1258,0,0,1,8,12,922,1,-1,0,0,1
615,2552,44,3,1,3,0,1262,0,0,1,16,8,149,4,-1,0,0,0
616,26304,32,4,3,1,1,-632,1,0,1,4,8,230,2,-1,0,0,0
617,30127,52,3,1,3,0,-113,0,0,1,5,2,213,1,-1,0,0,0
618,1889,49,5,1,1,0,101,1,0,0,8,5,153,2,-1,0,0,0
619,37618,35,6,3,2,0,226,1,0,1,31,7,193,2,-1,0,0,0
620,18986,38,9,2,2,0,510,1,0,1,14,5,260,2,-1,0,0,1
621,20730,51,9,2,2,0,-24,0,0,1,14,8,327,1,-1,0,0,1
622,31397,31,3,3,3,1,92,1,1,0,19,5,123,1,-1,0,0,0
623,24730,32,3,2,3,0,2491,0,0,1,19,7,580,1,-1,0,0,1
624,21559,55,5,1,3,1,-359,0,1,0,28,5,166,1,-1,0,0,0
625,6061,86,7,1,1,0,1435,0,0,0,5,9,167,1,-1,0,0,0
626,28246,34,8,3,2,1,-180,1,0,1,4,5,154,2,-1,0,0,0
627,23396,52,4,1,1,0,1223,0,0,1,28,8,98,3,90,6,2,0
628,42293,38,2,2,2,0,2047,0,0,1,12,8,249,4,-1,0,0,1
629,37358,34,4,2,1,0,149,0,0,1,31,7,123,4,-1,0,0,0
630,4383,31,4,1,1,0,-16,0,0,0,26,5,132,1,-1,0,0,0
631,262,43,3,1,1,0,977,0,1,1,12,11,207,2,170,1,1,0
632,14947,33,1,2,1,0,1301,1,0,0,15,5,239,2,-1,0,0,1
633,10492,51,3,1,2,0,-4,1,0,1,4,5,556,1,350,1,3,1
634,40160,30,6,2,2,0,3943,1,0,1,12,5,731,1,96,7,2,1
635,26008,38,1,1,1,0,-62,1,0,1,9,7,77,10,-1,0,0,0
636,2834,54,3,1,1,0,947,1,0,0,21,5,0,1,-1,0,0,0
637,35973,56,3,1,3,0,580,0,0,2,4,2,120,7,325,11,3,0
638,36003,60,6,1,1,0,-29,1,0,1,18,8,382,1,-1,0,0,0
639,25240,30,1,1,1,0,503,0,0,1,22,12,809,1,187,1,2,1
640,40914,47,3,1,3,0,882,1,1,1,20,7,87,2,-1,0,0,0
641,31171,46,3,1,3,0,151,1,0,1,5,5,175,2,-1,0,0,0
642,13711,33,3,1,3,0,2560,1,0,1,11,5,199,4,337,1,1,0
643,22359,30,4,1,1,0,2176,1,0,1,23,7,160,1,-1,0,0,0
644,20089,25,3,2,3,0,3157,1,0,1,10,7,106,1,341,1,3,1
645,2691,47,6,3,0,0,-771,0,0,1,13,5,170,1,-1,0,0,1
646,6797,36,6,2,2,0,558,1,0,1,15,11,156,5,259,1,3,0
647,33722,36,5,1,1,0,-81,1,0,0,7,5,169,1,-1,0,0,0
648,15462,53,3,1,1,0,985,0,1,0,8,5,173,1,-1,0,0,0
649,1944,44,3,3,1,0,5880,1,1,0,15,5,548,2,-1,0,0,0
650,29147,35,4,1,1,0,257,0,0,1,9,8,165,2,-1,0,0,0
651,13366,51,3,1,3,0,434,0,0,0,3,6,147,5,-1,0,0,0
652,16005,29,12,2,1,0,85,0,1,0,8,5,88,1,-1,0,0,0
653,16110,24,3,2,1,0,930,1,0,1,13,5,189,1,355,1,1,0
654,7100,33,3,2,1,0,2273,1,1,1,3,2,268,1,177,10,3,1
655,38718,43,6,2,2,0,1097,0,0,1,6,8,111,1,95,3,2,0
656,15160,24,3,2,1,1,-475,1,0,2,7,7,188,5,0,0,0,0
657,24607,29,9,2,2,0,143,1,0,1,13,5,230,1,-1,0,0,0
658,1733,28,3,1,1,0,783,1,0,0,30,5,79,1,-1,0,0,0
659,7486,53,6,2,2,1,-23,0,0,1,4,2,290,1,182,3,2,1
660,26506,44,4,1,1,0,1566,1,0,1,20,11,276,1,-1,3,1,0
661,16081,54,3,1,3,0,590,1,1,0,6,5,161,1,-1,0,0,0
662,613,33,5,2,2,0,173,0,0,0,22,6,302,3,-1,0,0,0
663,5818,39,3,1,2,0,-196,0,0,1,31,8,296,1,-1,0,0,0
664,17848,34,9,3,1,1,39,0,0,1,20,11,385,1,-1,0,0,1
665,34205,49,3,2,1,0,1549,0,1,1,4,5,306,1,343,2,3,0
666,25066,69,7,2,1,0,2276,0,0,1,20,10,229,1,182,1,2,1
667,26493,41,4,1,1,0,4166,0,0,1,5,8,183,2,97,6,2,0
668,17779,31,3,2,3,0,152,0,0,1,26,8,443,13,-1,0,0,1
669,10189,53,6,3,2,0,538,1,0,1,13,5,265,1,-1,0,0,1
670,23697,29,9,2,2,0,3280,0,0,2,24,7,176,26,-1,0,0,0
671,24100,31,3,1,3,0,1969,1,0,1,17,11,175,2,104,1,3,0
672,35246,43,4,1,3,0,47,1,1,1,13,4,121,2,-1,0,0,0
673,24809,33,6,2,2,1,2230,0,0,0,4,6,74,1,-1,0,0,0
674,2057,37,4,2,2,0,349,0,0,1,15,11,879,1,-1,0,0,0
675,5002,30,4,1,1,0,-106,0,0,1,23,3,659,1,-1,0,0,1
676,24166,43,6,1,2,0,233,0,0,1,9,8,315,1,-1,0,0,0
677,40713,52,3,1,3,1,72,1,1,0,17,5,112,4,-1,0,0,0
678,25996,33,8,2,2,0,641,1,0,0,30,5,214,2,-1,0,0,0
679,17129,36,1,1,1,0,60,1,1,0,8,5,41,2,-1,0,0,0
680,33690,69,3,1,1,0,77,0,0,1,4,2,473,1,183,1,2,1
681,9726,38,3,1,3,0,36,0,0,1,2,2,108,7,-1,0,0,1
682,34710,24,3,2,1,0,432,1,0,1,12,5,1876,1,-1,3,0,1
683,15446,34,4,1,1,0,223,1,0,1,2,6,108,10,187,1,3,0
684,41441,22,12,2,2,0,1879,0,0,1,1,3,219,1,-1,0,0,1
685,17804,59,3,1,0,0,39,1,0,1,17,7,112,2,-1,0,0,0
686,16303,37,6,2,2,0,1495,0,0,2,3,12,156,2,-1,0,0,1
687,29017,34,6,2,2,0,2309,0,0,1,9,8,349,1,0,0,0,0
688,5111,30,11,2,1,0,48,0,0,1,9,7,295,1,-1,0,0,0
689,5261,27,3,2,1,0,627,1,0,0,13,5,298,1,-1,0,0,0
690,4336,53,4,2,2,0,3355,0,0,1,5,8,337,1,-1,0,0,0
