,id,age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome
363,1469,31,4,2,3,0,15717,0,1,1,13,10,209,1,-1,0,0
364,1996,55,3,1,1,0,2036,0,0,1,8,8,89,2,0,0,0
365,10405,29,3,2,1,0,283,1,0,1,30,1,101,1,185,1,1
366,18441,32,8,1,1,0,181,1,0,1,20,11,147,1,178,4,2
367,5562,31,1,2,1,0,1573,1,0,1,11,5,268,1,180,4,2
368,5284,52,5,1,1,0,-26,1,0,0,5,6,143,2,0,0,0
369,13761,33,4,2,2,0,992,0,0,1,3,2,132,1,-1,0,0
370,22754,46,4,1,1,0,154,0,0,1,29,7,129,1,-1,0,0
371,39933,34,3,1,0,0,70,0,0,2,22,11,121,1,-1,0,0
372,38670,20,12,2,2,0,199,0,0,1,4,6,323,2,99,0,2
373,11258,35,6,2,2,0,5761,1,0,1,17,5,290,2,-1,0,0
374,34220,58,10,3,3,0,-86,0,1,2,29,7,10,7,-1,0,0
375,39942,30,1,1,1,0,737,1,0,1,20,8,176,2,-1,0,0
376,34219,52,6,1,2,0,1535,0,0,1,3,12,261,1,188,3,3
377,12645,35,5,1,1,1,-63,1,0,1,9,7,178,1,-1,0,0
378,7962,29,6,2,2,0,-865,0,0,1,6,12,123,2,0,0,0
379,26898,52,6,3,0,1,314,1,0,0,25,5,31,6,-1,0,0
380,16291,28,4,2,2,0,1086,1,0,0,27,5,243,1,-1,0,0
381,22975,48,5,1,1,0,-63,0,0,1,30,7,129,1,-1,0,0
382,8764,55,4,1,1,0,587,0,1,1,27,7,193,4,-1,0,0
383,36151,52,4,1,1,0,1011,1,0,2,21,11,91,2,0,0,0
384,13202,40,3,2,1,0,-103,0,0,1,25,7,261,1,-1,0,0
385,12521,40,6,3,2,1,-113,0,0,0,6,5,394,2,-1,0,0
386,20915,30,3,2,1,0,136,1,0,2,13,7,117,5,-1,0,0
387,33031,52,4,3,1,0,1564,0,0,1,14,12,736,3,187,3,2
388,41506,33,6,2,2,0,469,0,0,1,22,7,322,1,-1,0,0
389,42228,40,3,1,1,0,2678,1,0,2,30,1,112,1,280,11,1
390,32473,35,3,2,3,0,4013,1,0,2,30,5,36,10,257,10,1
391,17715,38,4,1,1,0,134,1,0,1,6,8,156,8,-1,0,0
392,27963,23,5,3,1,0,3858,0,0,1,7,4,474,1,190,1,1
393,34862,55,6,1,2,0,3276,0,0,1,9,7,168,1,-1,0,0
394,4899,45,11,3,0,0,4647,1,0,0,21,5,688,4,-1,0,0
395,7596,42,3,1,1,0,2416,0,0,1,26,5,84,2,-1,0,0
396,6939,34,3,1,1,0,388,0,0,1,19,5,53,1,-1,0,0
397,20065,33,9,2,2,0,713,1,0,0,4,5,792,1,-1,0,0
398,12877,36,9,2,2,1,-587,0,0,0,4,6,529,2,-1,0,0
399,4351,32,6,3,2,1,-452,0,0,0,21,6,22,1,-1,0,0
400,18575,55,8,1,3,0,928,1,0,1,11,7,44,1,177,1,1
401,12509,35,3,1,1,0,1709,1,0,1,13,7,197,1,-1,0,0
402,8748,33,6,2,2,0,159,0,0,0,16,5,225,4,-1,0,0
403,25053,43,1,1,1,0,-209,1,0,1,19,11,135,1,-1,0,0
404,40079,33,6,2,2,0,6037,0,0,1,10,12,1187,1,194,3,2
405,10511,35,6,2,2,0,203,1,0,1,2,9,101,1,128,3,3
406,10250,40,4,1,2,0,1196,1,0,1,4,5,144,1,262,3,3
407,15826,33,4,1,1,1,-298,1,1,1,23,7,93,4,0,0,0
408,18257,40,3,1,1,0,1647,1,0,1,26,5,426,2,-1,0,0
409,29880,33,5,2,1,0,310,1,0,0,5,5,294,1,-1,0,0
410,22587,33,3,1,1,0,4529,1,0,1,20,11,158,3,142,3,3
411,11091,47,3,2,1,0,1078,1,0,1,30,1,232,1,263,3,2
412,19048,56,3,1,3,0,2475,0,0,1,18,1,176,1,178,3,1
413,10329,57,3,3,3,0,87,1,1,0,29,5,203,1,-1,0,0
414,3717,33,6,2,2,0,166,0,0,0,29,5,286,1,-1,0,0
415,8718,42,5,1,2,0,5405,0,0,1,29,7,50,1,-1,0,0
416,32145,33,11,2,3,0,4563,0,0,1,21,7,103,1,-1,0,0
417,2590,52,3,1,3,0,2365,1,0,0,30,1,123,2,-1,0,0
418,40732,34,6,3,2,0,34,1,0,1,5,2,233,1,-1,0,0
419,10976,54,3,3,1,0,827,1,0,1,20,11,21,9,0,0,0
420,411,55,6,1,2,0,35,0,0,1,3,3,75,1,0,0,0
421,28331,38,3,3,1,0,325,1,0,0,15,5,159,1,-1,0,0
422,18653,26,3,2,1,0,66,1,0,1,21,11,140,1,106,10,3
423,29747,36,6,1,2,0,1093,1,0,1,9,5,96,1,-1,0,0
424,27673,33,3,1,1,0,1728,1,0,0,13,5,182,1,-1,0,0
425,7076,42,3,3,3,0,604,0,0,1,4,8,30,3,-1,0,0
426,29024,36,4,1,1,0,1003,0,0,1,20,11,199,1,180,5,3
427,27975,36,6,2,2,0,-1,1,0,1,22,5,262,3,-1,0,0
428,1959,29,3,2,1,0,-27,1,0,1,6,7,331,2,-1,0,0
429,4372,49,3,3,1,0,1191,1,0,1,5,5,17,1,275,1,3
430,17294,31,3,1,3,0,32,0,0,1,11,8,108,2,184,1,3
431,37288,51,3,1,2,0,653,1,1,0,11,7,633,2,-1,0,0
432,5012,41,6,2,2,0,1806,0,0,2,14,9,256,1,183,1,1
433,39846,32,6,3,2,0,2163,0,0,1,22,11,219,1,98,4,1
434,20154,33,11,2,2,1,-116,0,0,1,5,2,76,2,-1,0,0
435,14013,36,4,2,2,0,493,1,1,0,6,5,84,1,-1,0,0
436,39535,52,4,1,1,0,533,1,0,1,25,8,126,1,186,2,2
437,16045,31,6,2,2,0,2414,1,0,1,14,5,404,3,375,4,3
438,19843,57,3,3,3,0,159,0,0,1,4,5,103,1,177,1,1
439,36303,54,11,3,2,0,640,0,0,0,29,5,803,2,-1,0,0
440,33692,36,8,1,1,1,-7,1,0,0,20,5,144,2,-1,0,0
441,11965,35,3,2,3,0,146,0,0,1,19,8,186,3,-1,0,0
442,13813,29,6,2,1,0,767,1,0,1,29,1,164,1,190,6,2
443,24884,45,3,1,1,0,2921,1,1,1,17,5,165,2,-1,0,0
444,14864,36,4,1,1,0,23,0,0,1,2,2,305,1,-1,0,0
445,36554,55,3,1,3,0,103,0,0,1,26,7,85,1,-1,0,0
446,30751,84,7,1,3,0,9988,0,0,2,18,10,425,1,-1,0,0
447,40398,52,4,1,0,0,422,0,0,1,29,1,175,1,-1,0,0
448,36519,39,3,1,1,0,656,1,0,1,9,8,96,5,-1,0,0
449,8111,41,3,1,3,0,264,1,0,1,9,5,193,4,348,3,3
450,23997,35,9,1,2,1,1940,1,0,0,6,6,179,3,-1,0,0
451,16307,46,6,3,2,0,141,0,0,1,16,7,227,1,-1,0,0
452,4736,38,11,1,1,1,-229,0,0,1,6,8,46,2,-1,0,0
453,7423,53,6,1,2,0,2708,0,0,0,20,6,205,1,-1,0,0
454,7189,58,7,1,3,0,643,1,0,1,22,11,155,1,183,6,2
455,38292,28,6,3,3,0,420,1,0,0,15,5,222,2,-1,0,0
456,38846,32,1,2,1,0,7,0,0,2,14,8,408,2,-1,0,0
457,15539,26,9,2,2,0,3417,0,0,1,7,8,279,3,-1,0,0
458,34804,45,3,2,3,0,-123,0,0,1,7,7,526,1,-1,0,0
459,26205,33,1,2,1,0,67,0,0,1,15,5,287,1,345,1,1
460,24618,60,10,1,1,0,241,0,1,1,18,11,138,1,-1,0,0
461,3743,47,3,1,3,0,447,0,0,1,5,5,86,1,-1,0,0
462,20186,37,4,1,1,0,1824,1,0,1,5,4,66,1,276,1,1
463,32939,78,7,1,2,0,3581,0,0,1,12,8,752,4,181,1,2
464,8298,27,4,1,1,0,124,0,0,2,8,8,169,9,-1,0,0
465,39525,27,4,2,2,0,3060,0,0,1,30,6,324,1,177,2,2
466,25932,35,4,1,1,0,417,1,0,1,10,7,161,1,-1,0,0
467,20654,48,6,2,2,0,236,0,0,0,9,6,350,2,-1,0,0
468,14157,32,6,1,2,0,23,0,0,1,10,7,295,2,-1,0,0
469,16832,58,6,1,2,0,735,1,0,1,5,8,552,1,-1,0,0
470,25362,34,4,1,1,1,-355,0,0,1,5,2,294,15,-1,0,0
471,38096,34,6,2,2,0,1584,1,0,1,13,12,163,1,181,7,2
472,35616,43,6,2,2,0,721,0,1,1,12,7,351,1,-1,0,0
473,25775,31,1,2,1,0,87,0,0,1,20,8,425,1,-1,0,0
474,37015,53,6,3,2,0,9535,0,0,1,8,7,301,1,-1,0,0
475,40614,28,4,2,1,0,66,0,0,1,17,11,523,1,-1,0,0
476,28442,42,3,1,1,0,1101,1,0,0,17,11,416,2,190,2,1
477,36038,32,1,2,1,0,2122,0,0,1,15,4,316,1,104,1,2
478,17938,53,10,1,3,0,523,0,0,0,28,8,162,1,-1,0,0
479,4107,48,9,2,0,0,2111,1,0,1,12,8,190,1,180,2,2
480,27253,33,5,2,1,0,-194,1,0,1,9,5,81,2,-1,0,0
481,20619,48,4,1,1,0,2864,1,0,1,20,11,309,1,0,0,0
482,25080,39,3,3,1,0,521,1,1,0,26,7,476,1,-1,0,0
483,24959,31,3,3,2,0,2579,1,0,1,21,4,278,1,360,2,3
484,2074,35,6,2,2,0,53,0,0,1,5,2,132,1,285,1,1
485,21461,45,11,2,1,0,-66,0,0,1,20,7,235,1,-1,0,0
486,23533,39,6,2,2,0,228,0,0,1,9,7,189,2,-1,0,0
487,38021,31,3,1,1,0,-145,1,0,0,6,5,105,1,-1,0,0
488,6185,44,3,1,1,0,55,1,0,0,8,5,134,1,-1,0,0
489,25069,56,3,3,3,0,1724,0,0,1,6,5,119,2,190,1,1
490,20570,29,4,2,2,0,125,0,1,2,7,6,227,17,-1,0,0
491,16803,26,5,1,1,0,2082,0,0,1,8,5,273,1,355,1,2
492,41373,32,6,2,2,0,-152,0,1,2,30,7,91,14,-1,0,0
493,12169,87,7,1,3,0,23765,0,0,2,12,10,166,1,-1,0,0
494,2435,32,6,1,1,0,4024,1,0,1,29,5,257,1,-1,0,0
495,11250,43,5,1,1,0,679,0,0,1,18,7,111,1,-1,0,0
496,33102,52,4,1,2,0,331,0,0,1,8,7,295,1,-1,0,0
497,39550,27,12,2,1,0,1274,1,0,1,15,4,179,3,347,1,3
498,27392,19,4,2,2,0,4,0,0,0,6,5,181,1,0,0,0
499,3288,39,11,2,0,0,1862,0,0,1,3,9,1106,1,0,0,0
500,17961,34,4,2,2,0,1577,1,0,1,12,5,202,3,353,3,1
501,39626,33,4,2,3,0,951,0,0,1,20,8,74,1,-1,0,0
502,3795,39,6,2,2,0,2122,0,0,1,10,9,140,1,180,3,1
503,27011,23,6,2,2,0,57,1,1,1,29,7,53,1,-1,0,0
504,34643,29,3,1,3,0,185,0,1,1,19,7,64,1,-1,0,0
505,36857,38,5,1,3,0,-156,0,0,1,21,8,80,4,-1,0,0
506,12901,30,3,2,3,0,1957,0,0,1,20,7,128,2,100,3,2
507,34731,54,6,1,2,0,-760,0,0,1,6,8,23,7,-1,0,0
508,14416,33,4,2,1,0,-39,1,1,0,15,7,678,4,-1,0,0
509,23640,28,3,2,3,0,671,1,1,1,13,5,170,1,338,11,3
510,2113,69,3,3,1,0,13930,0,0,1,13,7,530,1,186,0,2
511,32963,43,1,2,1,0,3096,0,0,2,29,7,237,2,-1,0,0
512,18355,28,12,2,1,0,134,0,0,1,16,4,697,2,-1,0,0
513,10678,56,4,1,2,0,587,0,0,1,8,6,98,1,196,1,1
514,32654,37,10,3,2,0,-567,0,0,1,8,9,529,1,-1,0,0
515,15680,29,3,2,2,0,2987,0,0,1,4,3,189,2,189,6,2
516,14411,22,5,1,1,0,565,0,0,1,12,5,244,1,365,4,2
517,17590,52,6,1,2,0,12,0,0,1,21,8,445,1,-1,0,0
518,35156,37,3,1,1,0,1832,1,0,1,12,4,208,1,181,0,1
519,20865,34,6,2,2,0,737,1,1,1,6,7,123,2,-1,0,0
520,33365,32,3,1,1,0,1563,1,0,1,14,5,237,1,353,1,1
521,17338,52,6,2,2,0,621,1,0,1,20,8,151,2,-1,0,0
522,24999,56,10,1,1,0,772,0,0,1,25,8,152,4,-1,0,0
523,23192,31,3,1,1,0,75,0,0,1,24,7,467,1,-1,0,0
524,1042,58,3,1,3,0,1875,0,0,1,20,11,116,1,-1,0,0
525,14498,27,5,1,1,1,229,0,0,1,6,7,168,1,-1,0,0
526,23963,29,3,2,3,0,34,1,0,0,30,5,380,1,-1,0,0
527,34157,40,1,2,2,0,5003,1,0,1,11,5,444,1,335,2,2
528,26635,41,5,1,1,0,682,1,0,1,5,5,169,2,266,3,1
529,2130,34,6,2,2,0,1309,0,0,1,6,2,266,1,-1,0,0
530,8188,35,3,1,3,0,101,0,0,0,26,6,195,1,-1,0,0
531,9981,25,1,2,1,0,758,1,0,1,9,5,330,1,0,0,0
532,40998,34,5,1,1,0,-11,1,0,0,12,5,145,2,-1,0,0
533,36041,42,3,2,3,0,4149,0,0,1,15,4,733,1,261,1,0
534,33887,38,3,1,3,0,758,1,0,0,6,5,265,2,-1,0,0
535,36034,54,11,1,1,0,-80,0,0,0,5,12,96,1,0,0,0
536,7297,36,3,1,1,0,962,1,0,1,5,5,71,1,255,10,3
537,10959,43,1,1,3,0,1243,0,0,2,23,7,40,7,-1,0,0
538,11410,30,4,1,2,0,-18,0,0,1,8,5,620,1,-1,0,0
539,12512,55,3,1,3,0,952,0,0,2,3,5,251,1,178,1,1
540,30277,57,9,1,1,0,1905,0,0,2,4,2,1558,3,-1,0,0
541,20137,40,3,2,3,0,1247,0,0,1,12,10,278,1,198,1,1
542,8307,46,6,1,3,0,776,1,0,1,15,5,192,1,277,2,1
543,37105,47,3,1,3,0,746,0,0,1,29,7,151,1,-1,0,0
544,14076,46,5,1,1,0,1573,1,0,1,3,2,62,7,272,9,1
545,34881,40,6,2,2,0,3062,0,0,1,14,8,263,2,182,3,2
546,35879,38,4,1,1,0,671,1,1,2,5,5,164,7,0,0,0
547,33646,34,1,1,1,0,5449,1,0,1,18,7,185,1,-1,0,0
548,36036,30,4,1,1,0,1179,0,1,0,2,6,137,1,291,7,3
549,36008,37,6,1,2,0,2295,1,0,1,14,5,231,2,-1,0,0
550,16355,28,6,2,2,0,1859,0,0,1,4,2,350,1,93,1,2
551,1188,37,6,2,2,0,1855,0,0,1,4,2,115,9,173,3,3
552,34521,44,3,3,1,1,-176,1,0,0,8,6,176,2,-1,0,0
553,39634,44,4,3,1,1,-53,0,0,1,7,8,187,1,-1,0,0
554,34445,28,5,1,1,0,2318,0,0,1,7,7,239,1,-1,0,0
555,34444,33,3,1,1,0,1261,1,1,1,11,5,235,1,-1,0,0
556,30645,29,3,2,3,0,2417,1,0,2,20,11,114,4,-1,0,0
557,19400,33,3,1,2,0,137,0,0,1,30,1,149,1,187,1,2
558,36380,31,6,2,2,0,1149,0,0,2,31,1,69,1,-1,0,0
559,21824,79,7,1,1,0,2389,0,0,2,9,10,129,1,0,0,0
560,17656,34,1,2,1,0,1230,0,0,0,7,5,1308,1,-1,0,0
561,21777,42,6,2,2,0,1485,1,0,1,15,5,180,1,-1,0,0
562,37832,41,5,2,1,0,2759,0,0,1,3,10,362,1,-1,0,0
563,20314,31,3,3,1,0,915,1,0,1,11,5,168,1,364,1,1
564,25428,47,3,1,1,0,933,0,0,0,20,6,140,2,-1,0,0
565,33994,54,3,1,3,0,254,0,0,2,30,12,156,1,-1,0,0
566,8015,46,6,1,2,0,322,1,0,1,21,11,165,1,-1,0,0
567,2989,49,3,1,1,0,121,1,1,2,20,11,54,10,-1,0,0
568,35241,39,3,1,3,0,100,1,0,0,15,5,424,3,-1,0,0
569,18813,29,5,1,1,0,559,1,0,0,17,5,87,1,-1,0,0
570,6851,33,4,2,1,0,112,0,0,1,5,8,174,3,-1,0,0
571,39465,54,6,3,2,0,60,0,0,1,31,7,70,7,-1,0,0
572,29785,33,3,1,1,0,4,1,0,0,20,5,125,2,-1,0,0
573,22982,33,3,2,1,0,2278,1,0,1,20,11,145,1,185,2,1
574,19550,25,4,2,1,0,113,1,1,1,5,2,198,1,-1,0,0
575,12493,36,4,1,1,0,620,1,0,0,6,5,191,2,0,0,0
576,21198,58,11,1,2,0,891,1,0,1,5,11,267,1,-1,0,0
577,34064,34,8,2,0,0,878,0,0,1,30,1,119,1,-1,0,0
578,22337,47,3,1,1,0,48,0,0,1,29,8,159,1,-1,0,0
579,5162,33,1,2,1,0,12,1,0,0,9,5,212,2,-1,0,0
580,41479,48,8,1,2,0,2531,1,0,1,14,10,190,1,182,1,1
581,29867,30,11,2,2,0,1009,1,0,1,14,7,1236,3,0,0,0
582,1120,40,4,1,1,0,-138,0,0,1,6,8,54,1,-1,0,0
583,35658,44,3,1,3,0,28,1,0,2,20,11,350,7,-1,0,0
584,15956,55,5,1,1,0,483,1,0,0,14,5,205,2,-1,0,0
585,34829,31,3,3,2,1,-26,1,0,1,13,5,243,1,356,1,1
586,38948,31,4,1,0,0,466,1,0,0,6,5,448,1,-1,0,0
587,27950,25,3,2,1,0,-23,1,0,1,8,7,189,2,-1,0,0
588,13928,48,4,2,1,0,1608,1,0,2,20,5,588,1,-1,0,0
589,9715,60,3,1,3,0,501,1,0,2,4,11,96,1,-1,0,0
590,17393,56,3,1,1,0,985,1,0,2,20,11,136,1,-1,0,0
591,14293,54,9,1,2,0,2681,0,0,2,26,10,161,3,-1,0,0
592,32243,30,5,2,1,0,382,1,0,0,8,5,150,1,-1,0,0
593,1871,31,12,2,2,0,1857,0,0,1,6,8,383,2,-1,0,0
594,28344,36,10,3,3,0,764,0,1,1,8,7,29,24,-1,0,0
595,14176,48,3,1,3,0,862,0,0,1,20,11,110,1,179,2,1
596,40094,52,6,1,3,0,920,0,1,0,12,5,229,8,-1,0,0
597,18654,31,6,2,2,0,5120,0,0,2,25,12,221,1,203,3,2
598,22256,43,3,1,3,0,207,1,0,1,13,7,403,21,-1,0,0
599,39030,28,6,2,2,0,1086,0,0,1,22,3,260,1,178,3,1
600,31192,51,4,1,1,0,1312,0,0,1,4,7,61,7,-1,0,0
601,26233,54,6,2,2,0,1077,0,0,1,27,8,939,1,-1,0,0
602,30364,44,10,1,3,0,881,0,0,1,8,7,130,1,-1,0,0
603,31103,42,3,1,3,0,115,1,0,1,6,5,153,2,-1,0,0
604,15057,24,3,1,1,0,67,1,0,1,4,2,120,1,124,11,3
605,28439,51,4,3,1,0,1361,0,0,1,18,10,128,1,94,3,2
606,33381,33,6,2,2,0,485,0,0,1,16,8,210,4,-1,0,0
607,23903,51,3,1,3,0,88,1,0,0,13,5,106,2,-1,0,0
608,35187,51,3,1,3,0,-114,1,1,0,8,5,117,1,-1,0,0
609,22867,33,3,1,3,0,373,1,1,2,18,5,89,4,-1,0,0
610,5360,35,5,2,1,0,-16,1,1,1,6,7,64,1,-1,0,0
611,20521,28,12,2,2,0,6106,0,0,1,14,12,793,3,188,4,2
612,23540,41,11,1,3,0,1742,0,0,1,6,9,178,1,-1,0,0
613,20876,32,3,1,0,0,573,1,0,1,30,7,208,8,-1,0,0
614,25227,51,3,2,3,0,167,1,0,0,15,5,336,1,-1,0,0
615,36816,59,3,1,3,0,300,0,1,1,12,8,109,4,-1,0,0
616,27191,30,4,1,3,0,467,0,0,0,30,8,25,8,-1,0,0
617,11629,47,5,2,1,1,-139,1,1,0,21,5,96,1,-1,0,0
618,12647,44,3,1,1,0,683,0,0,2,27,7,341,1,-1,0,0
619,3370,69,7,3,0,0,1966,0,0,1,11,7,480,1,-1,0,2
620,6421,38,3,3,2,0,1207,1,0,2,12,5,176,3,342,11,1
621,1621,69,7,1,3,0,656,0,0,2,21,11,117,1,-1,0,0
622,621,35,3,1,1,0,12849,1,0,1,7,4,113,1,-1,0,0
623,16375,33,1,1,1,0,645,1,0,1,14,5,153,1,-1,0,0
624,7429,53,10,1,3,0,-26,1,0,1,18,7,192,1,-1,0,0
625,9856,53,3,1,1,0,5091,1,0,1,13,5,230,1,93,4,2
626,42095,26,4,2,1,0,1634,1,0,1,14,5,100,1,337,7,3
627,3456,39,4,1,1,0,-157,1,1,1,6,2,186,2,-1,0,0
628,32109,44,3,1,3,0,782,1,0,1,15,5,191,1,-1,0,0
629,20159,28,6,1,1,0,2501,0,0,1,11,5,257,1,91,0,0
630,14217,34,9,1,2,0,-27,1,0,1,17,7,325,2,-1,0,0
631,17339,33,4,2,2,0,1190,1,0,1,20,4,717,2,-1,0,0
632,36993,34,6,2,2,0,668,0,0,1,22,11,311,4,-1,0,0
633,25400,28,5,2,1,0,1018,1,0,1,14,5,287,1,-1,0,0
634,23931,25,4,2,1,0,2171,0,0,1,13,5,869,3,342,1,2
635,13689,79,7,3,3,0,279,0,0,2,7,7,447,1,-1,0,0
636,1961,43,3,2,3,0,1014,1,0,1,16,4,750,1,-1,0,1
637,21981,30,4,2,2,0,1021,0,0,1,30,1,191,24,-1,0,0
638,10459,53,3,1,1,0,-134,1,0,2,2,2,196,1,-1,0,0
639,5969,59,10,1,3,0,-125,0,0,1,8,7,262,1,-1,0,0
640,7111,33,3,1,1,0,765,1,0,0,21,5,575,7,-1,0,0
641,14062,47,3,1,0,0,521,1,0,1,13,5,292,1,351,2,2
642,33295,58,7,1,3,0,2003,0,0,1,29,8,176,4,-1,0,0
643,35887,51,4,1,1,0,225,0,0,1,8,5,208,2,0,0,0
644,13685,38,3,1,1,0,121,1,0,2,29,7,137,15,-1,0,0
645,19576,30,1,1,1,0,-34,1,1,1,15,7,180,1,-1,0,0
646,21321,37,3,1,1,0,1078,1,1,0,29,5,120,1,-1,0,0
647,9787,31,9,1,1,0,1447,1,0,1,10,5,196,1,352,1,1
648,42108,19,3,2,1,0,2100,0,0,1,22,5,129,1,175,11,3
649,22607,29,4,3,1,1,637,0,0,0,20,6,141,2,-1,0,0
650,27946,33,4,1,1,0,595,1,0,0,7,5,222,2,0,0,0
651,8281,38,11,1,1,0,7111,1,0,1,16,11,435,1,-1,0,0
652,10677,47,3,1,1,0,2836,1,0,0,5,5,273,2,0,0,0
653,8726,34,3,1,1,0,1911,1,0,0,3,5,157,3,281,0,0
654,37209,44,4,1,1,0,117,0,0,1,20,11,153,1,0,0,0
655,41514,34,3,2,3,0,1383,1,0,1,16,7,332,2,-1,0,0
656,3018,51,3,1,3,0,56,1,0,1,14,7,372,1,-1,0,0
657,29457,26,3,1,1,0,67,1,1,1,5,6,203,1,355,12,3
658,38427,42,10,3,3,0,415,1,0,1,28,4,170,2,267,1,2
659,6666,51,11,3,3,0,-140,0,0,2,23,8,1272,2,-1,0,0
660,34930,40,5,1,1,0,16,0,0,0,31,5,146,1,-1,0,0
661,37850,32,3,1,3,1,-208,0,0,1,29,7,286,2,-1,0,0
662,14461,42,11,1,3,0,497,1,0,0,22,5,77,1,-1,0,0
663,39087,26,6,3,2,0,1186,0,0,1,15,9,489,1,-1,0,0
664,23972,23,12,2,2,0,1223,1,0,1,5,9,255,1,173,1,3
665,29863,41,3,1,1,0,-434,0,0,0,20,6,806,2,-1,0,0
666,20017,50,4,1,1,0,3733,1,0,0,15,5,222,2,-1,0,0
667,23643,36,10,1,3,0,119,1,1,0,20,11,55,7,-1,0,0
668,19801,35,4,2,1,0,649,0,0,1,15,11,148,1,101,3,1
669,19982,33,4,1,3,0,434,1,1,0,30,5,145,2,-1,0,0
670,40943,52,3,1,1,0,-133,1,0,0,19,5,78,1,-1,0,0
671,24662,29,4,1,0,0,-78,0,0,1,9,11,220,1,-1,0,0
672,33119,42,6,2,2,0,-34,1,0,1,2,2,558,1,260,1,1
673,36051,36,4,1,1,0,1737,1,0,1,4,5,147,1,178,1,1
674,2548,57,3,1,3,0,4537,0,0,1,25,9,464,1,193,3,1
675,25574,54,3,1,0,0,2199,1,0,0,29,5,70,1,-1,0,0
676,28745,37,4,2,3,0,1326,1,0,0,6,5,60,3,-1,0,0
677,15527,35,5,2,1,0,-3,1,0,0,9,5,86,1,-1,0,0
678,12248,85,7,1,3,0,4530,0,0,2,24,11,108,1,-1,0,0
679,22625,44,4,3,2,0,2916,0,0,1,15,5,162,1,-1,0,0
680,5828,34,4,2,1,0,3315,1,0,0,21,6,220,2,-1,0,0
681,3263,36,6,1,0,0,-57,1,0,0,21,5,28,2,-1,0,0
682,39651,87,7,1,3,0,20746,0,0,2,7,9,197,1,-1,0,0
683,12147,21,12,2,0,0,1232,1,0,1,14,4,339,1,185,1,1
684,8182,55,3,1,3,0,30,1,0,2,5,4,104,1,-1,0,0
685,28228,55,3,1,3,0,-208,1,0,0,6,5,137,7,-1,0,0
686,5723,47,8,1,1,1,-500,1,0,0,22,5,167,10,-1,0,0
687,23992,58,6,1,2,0,3084,1,1,1,15,8,231,1,184,1,1
688,19646,48,11,2,2,0,428,0,0,1,1,3,757,1,-1,0,0
689,31934,36,1,2,2,0,1425,1,0,1,3,2,217,3,-1,0,0
690,25472,37,6,3,2,0,1012,1,0,1,4,2,296,1,181,1,2
691,40001,37,3,2,3,0,419,1,0,2,21,11,77,1,-1,0,0
692,5520,28,3,2,3,0,678,1,0,1,13,5,191,1,-1,1,1
693,15340,28,5,2,1,0,2261,0,0,0,31,5,212,5,-1,0,0
694,15303,48,4,3,1,0,1479,1,0,0,11,5,22,1,-1,0,0
695,22992,57,3,1,3,0,652,0,0,1,28,7,14,7,-1,0,0
696,7518,30,5,1,1,0,190,1,0,1,20,10,253,1,-1,0,3
697,26948,26,6,2,2,0,2176,0,0,1,15,6,329,1,96,1,2
698,40456,54,3,1,3,0,1057,0,1,1,7,7,148,1,-1,0,0
699,30799,58,10,1,3,0,125,0,0,1,9,6,87,2,-1,0,0
700,28830,44,8,3,1,1,-94,1,1,0,25,5,169,1,-1,0,0
701,17232,29,3,1,1,1,-100,1,0,0,14,5,172,7,-1,0,0
702,27679,37,11,1,1,0,-37,0,0,1,9,7,614,7,-1,0,0
703,25634,25,3,2,1,0,2509,0,0,1,21,10,197,1,93,3,3
704,28781,47,3,1,3,0,134,1,0,1,21,11,74,2,186,1,1
705,24850,69,7,1,3,0,747,0,0,2,16,12,161,1,-1,0,0
706,7650,43,4,1,0,0,874,0,0,2,12,7,32,7,-1,0,0
707,464,31,11,3,3,0,302,1,0,0,12,5,190,3,-1,0,0
708,27988,34,6,3,2,0,83,1,1,1,6,5,33,1,-1,0,0
709,37911,51,7,3,3,0,350,0,0,1,20,8,167,2,-1,0,0
710,13221,62,3,3,0,0,4503,0,0,1,14,9,663,3,180,1,2
711,28737,30,3,2,1,0,1592,1,0,2,13,5,201,1,-1,11,0
712,10090,40,3,1,3,0,4677,1,0,0,13,5,221,2,-1,0,0
713,16132,30,4,1,2,0,369,0,1,1,8,8,0,4,-1,0,0
714,36148,32,4,2,2,0,2102,1,0,0,16,5,516,2,-1,0,0
715,24213,35,11,2,1,0,795,0,0,0,5,5,246,1,-1,0,0
716,3153,32,9,1,1,0,3406,1,0,1,17,11,688,3,-1,0,0
717,37190,47,5,1,1,0,808,1,0,0,15,5,169,1,-1,0,0
718,11094,38,9,2,2,0,67,0,0,2,28,10,337,1,-1,0,0
719,41018,42,6,3,2,0,504,1,1,1,19,11,160,2,264,1,1
720,4652,28,5,2,1,0,131,1,0,1,10,5,180,2,343,6,3
721,20106,32,3,1,1,0,5542,1,0,1,9,5,242,1,93,2,2
722,16495,42,3,1,3,0,78,0,0,1,29,7,133,1,-1,0,0
723,3822,53,4,3,2,0,775,1,0,1,11,6,326,1,344,1,2
724,42122,27,1,2,1,0,-22,1,0,1,8,5,378,1,361,3,2
725,37269,57,11,2,2,0,30,0,0,1,5,2,175,1,-1,0,0
726,21832,32,6,2,2,0,2621,0,0,2,21,12,112,1,223,0,0
