id,age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,subscribe
29329,57,retired,married,tertiary,no,870,no,no,telephone,5,sep,237,1,192,2,success,no
36059,24,services,single,secondary,no,115,no,no,cellular,9,feb,208,1,-1,0,,no
25201,49,blue-collar,married,secondary,no,295,yes,no,,26,may,181,1,-1,0,,no
18072,46,admin.,single,secondary,no,537,yes,no,cellular,12,nov,146,2,280,1,failure,no
20685,30,blue-collar,single,tertiary,no,4575,yes,no,telephone,16,may,45,3,357,0,,no
32407,60,management,divorced,tertiary,no,4151,no,no,telephone,12,jul,390,2,-1,0,,yes
30703,38,unemployed,married,secondary,yes,134,no,no,cellular,7,aug,304,1,-1,0,,no
4721,58,retired,married,primary,no,35,no,no,telephone,17,jul,341,7,-1,0,,no
3234,29,blue-collar,married,primary,no,75,yes,no,cellular,6,may,130,1,-1,0,,no
21162,30,technician,single,tertiary,no,3826,yes,no,cellular,5,feb,148,1,185,1,other,no
38361,49,admin.,single,primary,no,1061,yes,no,telephone,11,may,376,1,341,3,failure,no
10221,29,blue-collar,married,secondary,no,506,no,yes,,25,may,249,4,-1,0,,no
28324,36,blue-collar,married,tertiary,no,3033,yes,no,cellular,2,feb,109,9,357,2,failure,no
1482,49,technician,married,secondary,no,-63,no,no,cellular,4,aug,115,1,-1,0,,no
15491,29,technician,divorced,secondary,no,394,yes,no,,8,may,191,7,-1,0,,no
25155,35,management,single,tertiary,no,65,no,no,,31,aug,55,7,-1,0,,no
14152,31,blue-collar,single,primary,no,835,yes,no,telephone,3,may,80,5,-1,0,,no
16581,31,technician,married,secondary,no,-27,yes,no,cellular,9,jul,641,1,-1,0,,no
14520,36,management,married,tertiary,no,2666,no,no,,29,jun,88,10,-1,0,,no
10560,26,management,single,tertiary,no,839,yes,yes,,14,may,112,2,-1,0,,no
18469,31,management,married,tertiary,no,462,no,no,cellular,7,aug,916,2,-1,0,,yes
2798,32,student,single,tertiary,no,2484,no,no,cellular,5,aug,822,1,-1,0,,yes
18599,33,blue-collar,married,secondary,no,650,no,yes,cellular,14,jul,713,2,-1,7,,no
3140,47,technician,divorced,primary,no,26,no,no,cellular,20,jul,616,2,-1,0,,no
21919,34,management,married,tertiary,no,288,yes,no,cellular,20,nov,153,1,-1,0,,no
4361,28,services,single,secondary,no,37,yes,no,,7,may,237,1,-1,0,,no
40345,28,technician,single,tertiary,no,-66,no,no,cellular,29,aug,152,1,-1,0,,no
26598,39,management,married,tertiary,no,36,yes,no,cellular,20,nov,552,2,90,3,success,yes
39645,33,blue-collar,married,primary,yes,-7,yes,no,,5,may,176,7,-1,0,,no
6885,63,retired,married,secondary,no,569,no,no,cellular,20,aug,700,1,89,3,success,yes
24936,28,student,single,secondary,no,2293,no,no,telephone,14,jul,59,17,-1,0,,no
22891,52,entrepreneur,married,primary,no,732,no,no,cellular,13,jul,227,1,-1,0,,yes
37027,72,retired,married,secondary,no,2196,no,no,,29,may,534,2,-1,0,,yes
41336,32,technician,single,secondary,no,55,yes,no,telephone,4,nov,111,6,-1,0,,no
40851,27,management,married,,no,101,yes,no,cellular,20,nov,130,1,119,3,success,no
16186,29,management,single,tertiary,no,924,no,no,cellular,9,jul,222,1,-1,0,success,yes
20011,30,student,single,tertiary,no,112,no,no,cellular,6,jul,381,1,-1,0,,yes
34181,55,self-employed,married,primary,no,943,no,no,cellular,30,jul,522,2,-1,0,,yes
28127,52,blue-collar,married,primary,no,2018,yes,no,cellular,13,aug,272,2,-1,0,,no
39384,44,technician,single,secondary,no,-131,no,no,cellular,18,jul,336,1,0,0,,yes
32238,24,technician,single,secondary,no,1481,no,no,cellular,2,sep,210,1,90,1,success,yes
34144,35,technician,married,tertiary,yes,-243,yes,no,,12,may,249,3,-1,0,,no
6257,34,management,married,tertiary,no,198,no,no,cellular,14,jul,182,2,93,2,failure,no
24995,31,services,divorced,primary,no,652,yes,no,telephone,30,jul,79,2,-1,0,,no
30469,31,blue-collar,married,primary,no,3,no,no,,8,jun,120,4,-1,0,,no
41322,50,management,married,tertiary,no,753,no,no,cellular,5,jun,148,1,136,0,,no
23750,53,blue-collar,married,primary,no,217,no,no,cellular,23,jul,34,7,-1,0,,no
3053,42,blue-collar,single,primary,no,22,no,no,cellular,2,feb,47,7,-1,0,,no
15382,37,blue-collar,married,secondary,no,252,yes,no,cellular,6,may,259,7,96,1,failure,no
21266,52,blue-collar,married,primary,no,195,yes,no,,14,may,154,4,-1,0,,no
27536,57,retired,married,secondary,no,1273,no,no,cellular,20,dec,594,1,188,1,success,yes
13655,29,blue-collar,divorced,primary,no,4,yes,no,,13,may,179,4,-1,0,,no
39227,42,management,married,tertiary,no,529,yes,yes,telephone,13,may,152,2,261,3,failure,no
29432,36,management,married,tertiary,no,937,yes,no,,17,may,275,7,-1,0,,no
6300,30,blue-collar,single,primary,no,85,yes,no,cellular,16,jul,214,1,361,2,failure,no
15954,53,admin.,married,tertiary,no,2784,yes,yes,cellular,22,jul,198,9,192,1,failure,yes
27427,51,blue-collar,married,primary,no,782,yes,no,,14,may,175,1,-1,0,,no
32200,36,technician,single,tertiary,no,25,no,no,cellular,7,jan,657,1,275,3,failure,yes
17425,37,blue-collar,single,primary,no,216,yes,no,telephone,23,jul,354,4,-1,0,,no
5230,51,unemployed,married,secondary,no,584,no,no,cellular,6,sep,248,1,-1,0,,yes
37834,28,technician,single,tertiary,yes,-169,no,no,cellular,8,sep,305,1,187,2,other,yes
19690,66,retired,married,primary,no,1731,no,no,telephone,12,nov,161,1,-1,0,,yes
27998,49,services,married,secondary,yes,281,yes,yes,,12,may,355,1,-1,0,,no
34111,51,housemaid,married,tertiary,no,771,no,no,cellular,28,aug,545,1,-1,0,,yes
4758,50,blue-collar,married,primary,no,114,yes,no,cellular,20,may,89,4,-1,0,,no
3931,52,management,divorced,tertiary,no,86,no,no,,17,may,85,1,-1,0,,no
17791,55,technician,married,secondary,no,795,no,no,telephone,2,aug,125,1,-1,0,,no
839,46,blue-collar,married,primary,no,-42,yes,no,,4,may,455,7,-1,0,,no
10335,53,management,married,tertiary,yes,653,yes,no,cellular,14,jun,105,3,-1,4,success,no
7264,31,blue-collar,married,primary,no,52,yes,no,,16,may,144,2,-1,0,,no
38533,40,blue-collar,divorced,primary,no,124,yes,no,cellular,2,may,139,4,275,1,other,no
3758,69,technician,single,tertiary,no,5314,no,no,cellular,5,dec,318,1,198,3,success,yes
15243,29,blue-collar,married,tertiary,yes,604,yes,yes,cellular,14,nov,115,2,350,1,failure,no
7034,36,student,single,secondary,no,1417,no,no,cellular,5,aug,425,2,-1,0,,no
34917,40,technician,married,secondary,no,267,yes,no,,17,nov,95,1,0,0,,no
12354,25,services,married,secondary,yes,-233,no,yes,cellular,15,jul,255,1,-1,0,,no
35375,33,student,single,secondary,yes,-942,no,no,,21,jun,235,5,-1,0,,no
12010,34,admin.,single,secondary,no,2073,yes,no,cellular,5,feb,194,10,85,2,other,no
20701,89,retired,married,primary,no,6759,no,no,telephone,21,may,290,4,-1,0,,no
34458,51,blue-collar,married,,no,-18,yes,no,,18,may,522,4,-1,0,,no
15530,40,blue-collar,single,secondary,no,178,no,no,cellular,7,jul,122,4,-1,0,,no
1882,35,blue-collar,married,secondary,no,-171,yes,no,,7,may,234,2,-1,0,,no
8554,57,unemployed,single,primary,no,378,no,no,telephone,7,may,454,2,195,0,,yes
993,52,services,married,secondary,no,360,yes,yes,,21,jul,473,1,-1,0,,yes
16123,20,student,single,,no,712,no,no,,23,jun,140,1,-1,0,,no
22657,32,blue-collar,single,secondary,no,2983,no,no,cellular,22,jul,202,1,-1,0,,yes
25306,38,blue-collar,married,primary,no,141,yes,no,cellular,20,may,75,9,356,1,failure,no
5868,38,blue-collar,married,primary,no,-24,yes,no,,21,jun,264,1,-1,0,,no
12343,42,blue-collar,single,primary,no,2659,no,no,cellular,29,jan,167,1,-1,0,,no
30853,58,technician,married,tertiary,no,-212,no,no,cellular,23,aug,397,1,-1,0,,no
25668,46,blue-collar,married,secondary,no,-25,yes,no,,29,may,74,1,-1,0,,no
21857,35,management,single,tertiary,no,1147,no,no,cellular,30,sep,145,1,-1,0,,yes
17353,33,admin.,married,secondary,no,1985,yes,yes,cellular,19,sep,206,1,341,1,other,yes
30810,35,admin.,single,secondary,no,51,yes,no,telephone,21,jul,99,4,-1,0,,no
231,30,blue-collar,single,secondary,no,1669,no,no,cellular,3,feb,235,5,-1,0,,no
40686,47,blue-collar,married,secondary,yes,-586,yes,no,cellular,7,jan,78,1,-1,0,,no
24321,39,management,single,tertiary,no,155,no,no,cellular,3,sep,417,1,-1,0,,yes
25127,46,management,single,tertiary,no,2850,no,yes,cellular,20,apr,138,1,180,11,other,no
32416,27,student,single,tertiary,no,4984,yes,no,cellular,13,may,215,3,350,3,other,no
9669,30,technician,single,secondary,no,-2,yes,no,cellular,30,jul,361,1,-1,0,,no
30986,46,services,married,secondary,no,-112,yes,no,cellular,4,may,153,2,0,0,,no
33871,55,blue-collar,married,primary,no,-362,no,yes,,5,jun,166,2,-1,0,,no
769,34,services,single,secondary,yes,-67,yes,no,cellular,8,may,153,3,-1,0,,yes
13330,43,management,married,tertiary,no,126,yes,no,cellular,5,may,73,7,-1,0,,no
10244,29,technician,single,,no,1188,no,no,cellular,5,dec,411,1,0,0,,yes
34158,32,blue-collar,married,secondary,no,-49,yes,no,,4,jun,246,1,-1,0,,no
14406,29,management,single,tertiary,no,2340,yes,no,cellular,4,sep,256,1,181,1,other,yes
42116,51,blue-collar,married,secondary,no,-44,no,no,,30,jun,156,1,-1,0,,no
27882,67,unemployed,single,primary,no,4745,yes,no,cellular,4,feb,196,2,292,3,failure,yes
6571,50,blue-collar,married,secondary,no,-22,yes,no,,29,may,143,1,-1,0,,no
15259,59,,married,,no,665,no,no,cellular,7,aug,209,1,178,3,success,no
27087,52,management,married,tertiary,no,520,no,no,cellular,30,jan,104,1,-1,0,,no
25232,39,admin.,single,secondary,no,2398,yes,no,cellular,4,may,287,1,129,1,other,yes
37794,50,admin.,married,,no,334,no,no,cellular,15,oct,166,1,186,1,success,yes
315,26,blue-collar,single,secondary,no,707,yes,yes,,27,may,116,1,-1,2,,no
30054,49,blue-collar,married,secondary,no,251,yes,no,cellular,14,may,63,1,370,3,failure,no
6905,36,blue-collar,divorced,secondary,yes,-658,yes,yes,,7,may,153,7,-1,0,,no
6866,30,management,single,tertiary,no,2887,yes,no,telephone,3,feb,194,9,185,3,failure,no
14980,39,technician,married,tertiary,no,141,yes,no,cellular,9,aug,171,2,-1,0,,no
15221,52,blue-collar,married,secondary,no,753,yes,no,cellular,17,nov,74,1,-1,0,,no
2118,27,blue-collar,married,secondary,yes,-146,yes,yes,,9,may,1147,2,-1,0,,no
18499,39,unemployed,married,tertiary,no,3087,no,no,cellular,5,may,173,1,-1,0,,no
35488,57,technician,married,secondary,no,30,yes,no,telephone,8,jul,91,1,-1,0,,no
5489,34,blue-collar,married,primary,no,-11,yes,no,cellular,21,apr,80,1,-1,0,,no
12796,31,technician,married,secondary,no,203,yes,no,,23,may,185,2,-1,0,,no
19159,46,technician,married,secondary,no,362,yes,no,cellular,12,may,167,2,-1,0,,no
25938,47,services,married,secondary,no,2486,yes,no,,16,may,95,2,-1,0,,no
34370,28,blue-collar,married,secondary,no,1918,yes,yes,cellular,20,may,218,2,354,1,failure,no
17426,29,admin.,divorced,secondary,no,393,yes,no,cellular,13,may,190,3,343,2,failure,no
20842,31,self-employed,single,primary,no,4809,no,no,cellular,14,jul,492,2,188,3,,no
7037,34,management,single,tertiary,no,3448,no,no,cellular,7,aug,109,1,-1,0,,yes
3900,40,self-employed,single,primary,no,973,no,no,cellular,20,jul,164,1,194,3,success,no
2240,81,retired,married,primary,no,7461,no,no,telephone,4,sep,293,2,-1,0,,no
26586,31,entrepreneur,married,tertiary,no,2180,yes,yes,,7,may,212,2,-1,0,,yes
32038,36,technician,single,tertiary,no,1860,no,no,cellular,13,may,270,2,86,2,failure,yes
18632,44,blue-collar,married,secondary,no,19,yes,no,,20,nov,375,4,-1,0,,no
28091,31,technician,married,,yes,-173,no,no,cellular,24,jul,64,14,-1,0,,no
19252,37,blue-collar,married,secondary,no,571,yes,no,,2,jun,150,2,-1,11,,yes
15757,53,management,married,secondary,no,580,yes,no,,12,jun,140,1,-1,0,,no
11306,56,blue-collar,divorced,secondary,no,80,no,no,cellular,24,may,526,1,-1,0,,yes
24973,30,technician,single,secondary,no,-1,no,no,,6,feb,13,1,-1,0,,no
16240,28,management,single,tertiary,no,2823,yes,no,cellular,14,nov,147,1,95,1,success,no
2014,28,services,single,secondary,no,542,yes,no,,15,may,124,5,-1,0,,no
36610,31,blue-collar,single,primary,no,2236,no,no,cellular,21,nov,285,1,192,1,failure,yes
28769,42,entrepreneur,married,secondary,no,6,yes,yes,,18,may,117,2,-1,0,,no
32103,30,blue-collar,married,secondary,no,747,yes,no,,29,may,665,2,-1,0,,no
25020,46,blue-collar,single,secondary,no,18,no,no,cellular,23,jul,88,1,-1,0,,no
1902,34,blue-collar,divorced,tertiary,no,-55,yes,no,cellular,21,nov,148,2,-1,0,,no
12870,50,technician,married,tertiary,no,321,no,yes,,23,may,717,3,-1,0,,no
15493,28,admin.,single,secondary,no,2195,yes,yes,cellular,21,may,368,1,274,3,other,no
39943,30,blue-collar,married,secondary,no,2233,no,no,cellular,6,apr,368,1,-1,0,,no
26279,34,management,married,tertiary,no,2538,no,no,cellular,13,aug,732,5,-1,0,,yes
29728,33,admin.,married,secondary,no,528,yes,no,,20,may,228,1,-1,0,,no
1896,49,blue-collar,married,primary,no,1584,no,no,cellular,20,nov,214,1,156,1,failure,no
37072,30,technician,married,secondary,no,611,yes,no,cellular,14,may,268,2,329,1,failure,no
8154,37,blue-collar,married,secondary,no,631,yes,no,telephone,16,may,636,2,-1,0,,no
4171,33,technician,married,tertiary,no,1739,no,no,cellular,22,apr,234,1,190,1,failure,yes
14716,54,management,married,tertiary,yes,-312,no,no,cellular,4,aug,288,2,-1,0,,no
17155,35,management,married,tertiary,yes,470,no,no,cellular,8,aug,221,2,-1,0,,no
12572,46,technician,single,secondary,no,569,no,no,telephone,13,dec,196,2,100,3,success,yes
42106,30,student,single,tertiary,yes,5515,no,no,cellular,14,may,426,1,-1,0,,no
19713,27,blue-collar,single,secondary,no,55,yes,no,cellular,8,may,111,1,96,1,failure,no
4001,28,blue-collar,married,primary,no,620,yes,yes,cellular,15,may,60,7,-1,0,,no
33544,32,unemployed,single,secondary,no,4709,yes,no,,4,jun,878,3,-1,0,,yes
9411,60,blue-collar,married,secondary,no,931,no,no,,12,jun,133,2,-1,0,,no
12865,55,entrepreneur,married,tertiary,no,898,no,no,cellular,9,jul,110,1,-1,0,,no
37407,36,management,single,tertiary,no,170,no,no,cellular,29,aug,93,1,-1,0,,no
30409,35,management,divorced,tertiary,no,-184,yes,no,cellular,21,nov,232,1,-1,0,,yes
5382,26,management,married,tertiary,no,2437,yes,yes,cellular,14,may,174,2,343,1,failure,no
8819,34,blue-collar,single,tertiary,no,431,no,no,,22,jun,81,7,-1,0,,no
41023,30,management,single,tertiary,no,158,yes,no,cellular,20,nov,59,1,0,0,,no
3147,33,management,married,tertiary,no,1793,yes,no,cellular,20,nov,136,1,0,0,,no
17730,38,blue-collar,married,primary,no,109,no,yes,cellular,20,aug,160,2,0,0,,no
16120,35,technician,married,secondary,no,868,yes,yes,,6,may,75,1,-1,0,,no
35553,29,blue-collar,single,tertiary,no,172,no,no,cellular,9,jan,411,1,-1,0,,yes
31649,31,technician,single,secondary,no,568,yes,no,cellular,15,may,87,1,352,1,success,yes
794,35,services,single,secondary,no,-49,yes,no,,4,may,114,2,-1,0,,no
10699,35,technician,divorced,tertiary,no,4625,no,no,cellular,8,jul,750,3,-1,0,,yes
24627,36,blue-collar,married,secondary,no,148,yes,no,,8,may,129,3,-1,0,,no
29529,52,management,single,tertiary,no,4413,yes,no,cellular,28,may,166,2,-1,0,,no
19061,50,blue-collar,married,tertiary,no,2085,yes,no,cellular,4,apr,260,1,169,1,failure,no
25328,42,blue-collar,divorced,secondary,no,2710,yes,no,cellular,13,may,167,1,122,11,success,yes
21531,41,technician,married,tertiary,no,591,yes,no,cellular,21,nov,447,1,89,1,success,yes
9583,38,blue-collar,married,secondary,no,372,no,no,cellular,12,may,300,2,-1,0,,no
26484,52,technician,married,tertiary,no,21,no,yes,cellular,6,jul,59,1,-1,0,,no
7549,33,technician,single,tertiary,no,2771,yes,no,cellular,20,oct,86,1,359,1,failure,no
15879,36,management,married,tertiary,no,360,yes,no,,5,may,230,10,-1,0,,yes
27644,36,blue-collar,divorced,secondary,no,1911,yes,no,cellular,20,nov,160,1,348,1,other,yes
10132,37,services,married,secondary,no,3329,yes,no,cellular,20,nov,265,2,-1,0,,no
2892,35,blue-collar,divorced,tertiary,no,954,yes,no,cellular,4,jun,90,1,72,1,other,no
17918,46,blue-collar,single,primary,no,5974,no,no,telephone,14,nov,190,2,98,3,failure,no
30074,55,technician,married,secondary,no,97,yes,no,,26,may,152,1,-1,0,,no
30472,52,technician,married,tertiary,no,1909,no,no,cellular,3,oct,826,1,99,3,success,yes
8733,33,student,single,tertiary,yes,395,no,no,cellular,9,jul,248,1,-1,0,,yes
20399,49,technician,married,tertiary,no,466,no,no,cellular,17,aug,233,2,100,2,success,no
19636,34,blue-collar,single,secondary,no,-75,yes,no,cellular,6,feb,27,2,-1,0,,no
20700,55,retired,married,tertiary,no,656,no,no,,13,may,73,1,-1,0,,no
22127,47,blue-collar,married,primary,no,1113,yes,no,,30,may,177,4,-1,0,,no
34533,27,technician,single,secondary,no,41,no,no,cellular,7,aug,498,1,-1,0,,yes
2961,42,technician,married,secondary,no,4183,yes,no,,16,may,123,1,-1,0,,no
10179,33,services,married,secondary,no,-90,yes,no,cellular,4,may,254,1,-1,0,,no
18713,35,blue-collar,married,primary,no,1944,no,yes,,16,may,174,1,-1,0,,no
10083,36,admin.,single,secondary,no,2596,no,no,cellular,9,oct,439,1,181,1,other,yes
25132,32,management,single,tertiary,no,3,no,no,cellular,14,jun,431,1,-1,0,,no
11141,35,unemployed,single,primary,no,205,yes,no,cellular,15,sep,398,2,276,1,failure,yes
30918,37,unemployed,single,secondary,no,1258,yes,no,cellular,16,jul,319,3,273,3,failure,no
3003,36,unemployed,single,secondary,no,2760,no,no,cellular,6,jun,568,1,-1,0,,no
16975,52,blue-collar,married,,no,1,no,no,telephone,6,jul,149,7,-1,0,,no
36318,53,blue-collar,divorced,secondary,yes,642,no,no,,5,may,99,1,-1,0,,no
6351,55,blue-collar,married,secondary,yes,-56,yes,no,,20,nov,103,1,-1,0,,no
38358,33,admin.,married,secondary,no,1930,yes,no,,15,may,194,1,-1,0,,no
15846,28,technician,divorced,secondary,yes,-165,yes,no,cellular,14,jul,173,1,-1,0,,no
8828,27,services,married,secondary,no,-66,no,yes,cellular,13,may,131,2,-1,0,,no
26661,37,blue-collar,married,secondary,no,721,yes,no,cellular,16,nov,128,1,179,1,other,no
31075,43,blue-collar,divorced,primary,yes,63,yes,yes,,30,may,141,7,-1,0,,no
7098,31,admin.,single,tertiary,no,867,yes,no,cellular,5,feb,257,1,259,1,other,yes
7028,30,self-employed,single,tertiary,no,81,no,no,cellular,13,oct,435,1,-1,0,,yes
41953,34,self-employed,single,tertiary,no,380,yes,no,,5,may,315,2,346,4,,yes
12952,61,blue-collar,married,primary,no,5643,yes,no,cellular,11,may,301,2,179,1,failure,yes
28865,33,blue-collar,married,secondary,yes,-67,yes,no,cellular,29,may,88,2,-1,0,,no
40394,41,services,married,secondary,no,-145,yes,no,,17,may,103,5,-1,0,,no
3838,52,entrepreneur,single,tertiary,no,2907,no,no,telephone,30,dec,809,5,-1,0,,yes
35338,24,technician,single,secondary,no,21,yes,no,telephone,13,may,82,1,117,4,success,yes
14400,53,blue-collar,married,primary,no,600,no,yes,,29,may,477,14,-1,0,,no
32261,59,retired,divorced,secondary,no,184,no,no,cellular,22,aug,243,1,-1,0,,no
20129,54,unemployed,married,,no,100,yes,no,,17,jun,189,2,0,0,,no
6302,52,technician,married,secondary,no,97,no,no,telephone,31,jul,304,2,-1,0,,no
29106,23,blue-collar,single,secondary,no,353,no,no,cellular,21,jul,163,1,-1,0,,no
8566,52,retired,married,secondary,no,1900,no,no,cellular,8,jul,468,1,-1,0,,no
33357,47,management,married,tertiary,no,4374,no,no,,29,may,281,8,-1,0,,no
10218,33,admin.,single,tertiary,no,175,no,no,telephone,29,dec,145,2,-1,0,,yes
7977,52,blue-collar,married,primary,no,-51,yes,no,telephone,6,jul,328,7,-1,0,,no
23436,46,technician,married,tertiary,no,2465,yes,no,cellular,5,aug,927,2,-1,0,,no
9311,33,blue-collar,married,secondary,no,1776,yes,yes,cellular,20,nov,124,7,268,11,other,no
9804,42,services,married,secondary,no,-59,no,no,cellular,30,jul,239,1,-1,0,,no
4990,34,management,single,secondary,no,950,yes,no,,5,may,70,3,-1,0,,no
7492,35,admin.,married,tertiary,no,1140,yes,yes,cellular,20,nov,52,1,359,2,failure,no
40703,31,self-employed,married,primary,no,16,no,no,cellular,22,jul,110,2,0,0,,no
21573,71,retired,married,primary,no,-17,yes,no,cellular,14,aug,105,1,-1,0,,no
10480,41,technician,married,secondary,no,213,yes,no,cellular,20,nov,183,2,191,1,failure,yes
7707,25,admin.,single,secondary,no,756,yes,no,cellular,6,feb,137,3,259,0,,no
3585,41,management,married,tertiary,no,482,no,no,cellular,4,aug,142,1,94,10,other,no
26417,54,blue-collar,married,primary,no,5363,yes,no,telephone,28,may,185,2,-1,0,,no
33156,43,technician,married,secondary,no,289,yes,no,,16,may,149,2,-1,0,,no
34140,51,management,divorced,tertiary,no,783,no,no,cellular,30,jan,449,1,-1,0,,no
